series,model,accuracy,precision,recall,f1,roc_auc,roc_auc_macro,duration_sec,run_id,seed,fold,n_test
lemmatized,RandomForest,0.9298569450853715,0.9324104234527687,0.943163097199341,0.9377559377559378,0.9582399117674005,,,s43_f4,43.0,4.0,2167.0
lemmatized,RandomForest,0.9211254612546126,0.9357262103505843,0.922633744855967,0.9291338582677166,0.9523398062864077,,,s44_f0,44.0,0.0,2168.0
lemmatized,RandomForest,0.9298569450853715,0.9221604447974583,0.9555555555555556,0.9385610347615198,0.960323944392572,,,s44_f1,44.0,1.0,2167.0
lemmatized,RandomForest,0.9243193354868482,0.9134539732494099,0.9555555555555556,0.9340305711987128,0.9596210706504824,,,s44_f2,44.0,2.0,2167.0
lemmatized,RandomForest,0.9326257498846331,0.9252187748607796,0.9572016460905349,0.9409385113268608,0.9575630252100841,,,s44_f3,44.0,3.0,2167.0
lemmatized,RandomForest,0.9261652053530226,0.9182539682539682,0.9530477759472817,0.9353274050121261,0.9590195532706048,,,s44_f4,44.0,4.0,2167.0
lemmatized,RandomForest,0.9220479704797048,0.9157392686804452,0.9481481481481482,0.9316619490497372,0.9554273055847033,,,s45_f0,45.0,0.0,2168.0
lemmatized,RandomForest,0.9330872173511767,0.9252782193958664,0.9580246913580247,0.9413667610190053,0.9650763391776463,,,s45_f1,45.0,1.0,2167.0
lemmatized,RandomForest,0.9261652053530226,0.9271255060728745,0.9423868312757202,0.9346938775510204,0.95206452951551,,,s45_f2,45.0,2.0,2167.0
lemmatized,RandomForest,0.9326257498846331,0.9205350118017309,0.9629629629629629,0.9412711182622687,0.9590474461389495,,,s45_f3,45.0,3.0,2167.0
lemmatized,RandomForest,0.9229349330872173,0.9177972865123704,0.9472817133443163,0.9323064450749898,0.9527837177663184,,,s45_f4,45.0,4.0,2167.0
lemmatized,RandomForest,0.9202029520295203,0.9095911949685535,0.9522633744855967,0.9304382790510656,0.9553988055911805,,,s46_f0,46.0,0.0,2168.0
lemmatized,RandomForest,0.9201661282879557,0.9194847020933977,0.939917695473251,0.9295889295889296,0.9567235536189784,,,s46_f1,46.0,1.0,2167.0
lemmatized,RandomForest,0.9335486848177204,0.9315068493150684,0.951440329218107,0.9413680781758957,0.9611266728913787,,,s46_f2,46.0,2.0,2167.0
lemmatized,RandomForest,0.9358560221504384,0.9331723027375202,0.9539094650205762,0.9434269434269434,0.9618995746446726,,,s46_f3,46.0,3.0,2167.0
lemmatized,RandomForest,0.9201661282879557,0.9147410358565737,0.9456342668863262,0.9299311462130417,0.9522715918343357,,,s46_f4,46.0,4.0,2167.0
lemmatized,SVM,0.9257380073800738,0.9263754045307443,0.9423868312757202,0.934312525499796,0.9482371026733856,,,s42_f0,42.0,0.0,2168.0
lemmatized,SVM,0.9146285186894324,0.9113418530351438,0.9390946502057613,0.9250101337657073,0.9347157381471107,,,s42_f1,42.0,1.0,2167.0
lemmatized,SVM,0.925703737886479,0.9291530944625407,0.9390946502057613,0.9340974212034384,0.9442136113704741,,,s42_f2,42.0,2.0,2167.0
lemmatized,SVM,0.9215505306875865,0.9022324865280985,0.9646090534979423,0.9323786793953859,0.940903274890203,,,s42_f3,42.0,3.0,2167.0
lemmatized,SVM,0.9307798800184587,0.9269662921348315,0.9514003294892917,0.9390243902439024,0.9525187952377907,,,s42_f4,42.0,4.0,2167.0
lemmatized,SVM,0.9229704797047971,0.9225806451612903,0.9415637860082304,0.9319755600814664,0.9396197409955134,,,s43_f0,43.0,0.0,2168.0
lemmatized,SVM,0.928011075219197,0.922585794094174,0.951440329218107,0.9367909238249594,0.9476968565203859,,,s43_f1,43.0,1.0,2167.0
lemmatized,SVM,0.9187817258883249,0.9061767005473026,0.9539094650205762,0.9294306335204491,0.9389217415361205,,,s43_f2,43.0,2.0,2167.0
lemmatized,SVM,0.9229349330872173,0.9232633279483037,0.9407407407407408,0.9319200978393803,0.9413614828647509,,,s43_f3,43.0,3.0,2167.0
lemmatized,SVM,0.925703737886479,0.9235720032180209,0.9456342668863262,0.9344729344729344,0.9483777060561376,,,s43_f4,43.0,4.0,2167.0
lemmatized,SVM,0.919280442804428,0.9227642276422764,0.934156378600823,0.9284253578732107,0.9460110804520272,,,s44_f0,44.0,0.0,2168.0
lemmatized,SVM,0.9270881402861099,0.9211155378486056,0.951440329218107,0.9360323886639677,0.9423768890272158,,,s44_f1,44.0,1.0,2167.0
lemmatized,SVM,0.9169358560221504,0.9123505976095617,0.9423868312757202,0.9271255060728745,0.9401199986167306,,,s44_f2,44.0,2.0,2167.0
lemmatized,SVM,0.9289340101522843,0.9261044176706827,0.9489711934156378,0.9373983739837398,0.952651122177266,,,s44_f3,44.0,3.0,2167.0
lemmatized,SVM,0.9215505306875865,0.9065420560747663,0.9588138385502472,0.9319455564451561,0.9434928457952083,,,s44_f4,44.0,4.0,2167.0
lemmatized,SVM,0.9202029520295203,0.9174679487179487,0.9423868312757202,0.929760454730004,0.9379218322904925,,,s45_f0,45.0,0.0,2168.0
lemmatized,SVM,0.9284725426857406,0.926731078904992,0.9473251028806584,0.9369149369149369,0.9484567901234568,,,s45_f1,45.0,1.0,2167.0
lemmatized,SVM,0.9238578680203046,0.9213483146067416,0.9448559670781893,0.9329540837058107,0.9476294221392259,,,s45_f2,45.0,2.0,2167.0
lemmatized,SVM,0.9243193354868482,0.9089494163424124,0.9613168724279836,0.9344,0.9439421447591383,,,s45_f3,45.0,3.0,2167.0
lemmatized,SVM,0.9160129210890632,0.9121405750798722,0.9406919275123559,0.9261962692619627,0.9388525958950406,,,s45_f4,45.0,4.0,2167.0
lemmatized,SVM,0.9128228782287823,0.9001560062402496,0.9497942386831276,0.9243091710052063,0.9363336053787261,,,s46_f0,46.0,0.0,2168.0
lemmatized,SVM,0.9187817258883249,0.9146049481245012,0.9432098765432099,0.9286871961102107,0.9420557111733582,,,s46_f1,46.0,1.0,2167.0
lemmatized,SVM,0.928011075219197,0.9343724364232978,0.9374485596707819,0.9359079704190633,0.9474997406369954,,,s46_f2,46.0,2.0,2167.0
lemmatized,SVM,0.936317489616982,0.9297685554668795,0.9588477366255144,0.9440842787682334,0.9527557319223986,,,s46_f3,46.0,3.0,2167.0
original,LinearSVM,0.9234317343173432,0.9139700078926598,0.9530864197530864,0.9331184528605962,0.9521929881379572,,,s42_f0,42.0,0.0,2168.0
original,LinearSVM,0.9086294416243654,0.8932714617169374,0.9506172839506173,0.9210526315789473,0.9403625030259016,,,s42_f1,42.0,1.0,2167.0
original,LinearSVM,0.9229349330872173,0.9152139461172741,0.9506172839506173,0.9325797335486475,0.9526991043330914,,,s42_f2,42.0,2.0,2167.0
original,LinearSVM,0.9164743885556068,0.8928571428571429,0.9670781893004116,0.9284867641248519,0.9504145485354633,,,s42_f3,42.0,3.0,2167.0
original,LinearSVM,0.9233964005537609,0.9062015503875969,0.9629324546952224,0.9337060702875399,0.9597080061057511,,,s42_f4,42.0,4.0,2167.0
original,LinearSVM,0.9188191881918819,0.9005397070161912,0.9613168724279836,0.9299363057324841,0.9507429430129676,,,s43_f0,43.0,0.0,2168.0
original,LinearSVM,0.9220119981541302,0.9092331768388107,0.9563786008230453,0.9322101885278781,0.955005705986098,,,s43_f1,43.0,1.0,2167.0
original,LinearSVM,0.9100138440239963,0.8863636363636364,0.9629629629629629,0.9230769230769231,0.9485207663312238,,,s43_f2,43.0,2.0,2167.0
original,LinearSVM,0.9192431933548685,0.906885758998435,0.9539094650205762,0.9298034496590454,0.9535454922709825,,,s43_f3,43.0,3.0,2167.0
original,LinearSVM,0.9201661282879557,0.9127676447264076,0.9481054365733114,0.9301010101010101,0.951337232117081,,,s43_f4,43.0,4.0,2167.0
original,LinearSVM,0.9165129151291513,0.9116242038216561,0.9423868312757202,0.9267503035208418,0.9481209436088763,,,s44_f0,44.0,0.0,2168.0
original,LinearSVM,0.9192431933548685,0.9,0.9629629629629629,0.9304174950298211,0.951333990386278,,,s44_f1,44.0,1.0,2167.0
original,LinearSVM,0.9178587909552377,0.9003861003861003,0.9596707818930041,0.9290836653386454,0.9489768129474012,,,s44_f2,44.0,2.0,2167.0
original,LinearSVM,0.9266266728195662,0.9144427001569859,0.9588477366255144,0.9361189232623544,0.9532537088909638,,,s44_f3,44.0,3.0,2167.0
original,LinearSVM,0.9201661282879557,0.9050583657587549,0.9579901153212521,0.9307723089235694,0.9528182916688994,,,s44_f4,44.0,4.0,2167.0
original,LinearSVM,0.9109778597785978,0.8967391304347826,0.9506172839506173,0.9228925289652418,0.9491940115468156,,,s45_f0,45.0,0.0,2168.0
original,LinearSVM,0.9243193354868482,0.9108678655199375,0.9588477366255144,0.9342421812349639,0.9573650447833454,,,s45_f1,45.0,1.0,2167.0
original,LinearSVM,0.9169358560221504,0.9033515198752923,0.9539094650205762,0.9279423538831065,0.9512752014386001,,,s45_f2,45.0,2.0,2167.0
original,LinearSVM,0.9206275957544993,0.9033255993812839,0.9613168724279836,0.9314194577352473,0.952587578241173,,,s45_f3,45.0,3.0,2167.0
original,LinearSVM,0.9210890632210429,0.9077404222048475,0.9563426688632619,0.9314079422382672,0.9466853135247919,,,s45_f4,45.0,4.0,2167.0
original,LinearSVM,0.9132841328413284,0.897138437741686,0.9547325102880658,0.9250398724082934,0.9453227624266449,,,s46_f0,46.0,0.0,2168.0
original,LinearSVM,0.9173973234886941,0.9009287925696594,0.9580246913580247,0.9285999202233746,0.9492716222291385,,,s46_f1,46.0,1.0,2167.0
original,LinearSVM,0.9238578680203046,0.9133858267716536,0.9547325102880658,0.9336016096579477,0.959873517308158,,,s46_f2,46.0,2.0,2167.0
original,LinearSVM,0.928011075219197,0.9152941176470588,0.9604938271604938,0.9373493975903614,0.9596798595981603,,,s46_f3,46.0,3.0,2167.0
original,LinearSVM,0.915089986155976,0.9010903426791277,0.9530477759472817,0.9263410728582866,0.9440844917031277,,,s46_f4,46.0,4.0,2167.0
original,LinearSVM,0.9169741697416974,0.9033515198752923,0.9539094650205762,0.9279423538831065,0.951546124648608,,,s47_f0,47.0,0.0,2168.0
original,LinearSVM,0.915089986155976,0.8993028659953525,0.9555555555555556,0.9265762170790104,0.953144344157416,,,s47_f1,47.0,1.0,2167.0
original,LinearSVM,0.9155514536225197,0.8987635239567233,0.9572016460905349,0.9270625747309685,0.9481840266970984,,,s47_f2,47.0,2.0,2167.0
original,LinearSVM,0.9215505306875865,0.90852228303362,0.9563786008230453,0.9318364073777065,0.9553441747069199,,,s47_f3,47.0,3.0,2167.0
original,LinearSVM,0.9252422704199353,0.9128728414442701,0.9579901153212521,0.934887459807074,0.9496616943632438,,,s47_f4,47.0,4.0,2167.0
original,LinearSVM,0.9142066420664207,0.9047993705743509,0.9465020576131687,0.9251810136765889,0.9470267165848372,,,s48_f0,48.0,0.0,2168.0
original,LinearSVM,0.9146285186894324,0.8998447204968945,0.9539094650205762,0.9260886935677187,0.9547740083687797,,,s48_f1,48.0,1.0,2167.0
original,LinearSVM,0.925703737886479,0.9130094043887147,0.9588477366255144,0.9353673223604978,0.9514282256112321,,,s48_f2,48.0,2.0,2167.0
original,LinearSVM,0.9192431933548685,0.9043545878693624,0.9572016460905349,0.9300279888044782,0.9500946674966282,,,s48_f3,48.0,3.0,2167.0
original,LinearSVM,0.9229349330872173,0.9023827824750192,0.9670510708401977,0.9335984095427435,0.9543460259892026,,,s48_f4,48.0,4.0,2167.0
original,NeuralNet,0.9031365313653137,0.9142621599340478,0.9127572016460905,0.913509060955519,0.9362830826629358,,,s42_f0,42.0,0.0,2168.0
original,NeuralNet,0.8924780802953391,0.8946945337620579,0.9160493827160494,0.9052460349735665,0.921865598091088,,,s42_f1,42.0,1.0,2167.0
original,NeuralNet,0.9072450392247347,0.9049520766773163,0.9325102880658436,0.9185245237130117,0.9516024310958952,,,s42_f2,42.0,2.0,2167.0
original,NeuralNet,0.8966312874942317,0.8892380204241949,0.9316872427983539,0.909967845659164,0.9378855863332987,,,s42_f3,42.0,3.0,2167.0
original,NeuralNet,0.9021688970927549,0.8901869158878505,0.9415156507413509,0.9151321056845476,0.9412533212555168,,,s42_f4,42.0,4.0,2167.0
original,NeuralNet,0.8925276752767528,0.8736681887366818,0.9448559670781893,0.907868722815342,0.9388916957064328,,,s43_f0,43.0,0.0,2168.0
original,NeuralNet,0.9017074296262113,0.9033816425120773,0.9234567901234568,0.9133089133089133,0.9428891309610263,,,s43_f1,43.0,1.0,2167.0
original,NeuralNet,0.8883248730964467,0.8870326173428799,0.9176954732510288,0.9021035598705501,0.9288943355119826,,,s43_f2,43.0,2.0,2167.0
original,NeuralNet,0.8966312874942317,0.8948207171314742,0.9242798353909465,0.9093117408906882,0.934067330635958,,,s43_f3,43.0,3.0,2167.0
original,NeuralNet,0.9072450392247347,0.9168724279835391,0.9176276771004942,0.9172498970769865,0.9409166578791329,,,s43_f4,43.0,4.0,2167.0
original,NeuralNet,0.8976014760147601,0.9073010664479081,0.9102880658436214,0.9087921117502055,0.9381131277015617,,,s44_f0,44.0,0.0,2168.0
original,NeuralNet,0.9063221042916474,0.9035087719298246,0.9325102880658436,0.9177804779262859,0.9434407096171802,,,s44_f1,44.0,1.0,2167.0
original,NeuralNet,0.9012459621596678,0.8988047808764941,0.928395061728395,0.9133603238866397,0.9390241899228827,,,s44_f2,44.0,2.0,2167.0
original,NeuralNet,0.9040147669589293,0.8973954222573007,0.9358024691358025,0.9161966156325544,0.9443765777916104,,,s44_f3,44.0,3.0,2167.0
original,NeuralNet,0.8864790032302723,0.8884430176565008,0.9118616144975288,0.9,0.9317057380577419,,,s44_f4,44.0,4.0,2167.0
original,NeuralNet,0.897140221402214,0.8905511811023622,0.9308641975308642,0.9102615694164989,0.9381999231363811,,,s45_f0,45.0,0.0,2168.0
original,NeuralNet,0.9003230272265805,0.8893219017926735,0.9390946502057613,0.9135308246597278,0.9436555486392089,,,s45_f1,45.0,1.0,2167.0
original,NeuralNet,0.8947854176280572,0.9048400328137818,0.9078189300411522,0.9063270336894002,0.9385482588096968,,,s45_f2,45.0,2.0,2167.0
original,NeuralNet,0.9003230272265805,0.8917647058823529,0.9358024691358025,0.9132530120481928,0.9361768164055746,,,s45_f3,45.0,3.0,2167.0
original,NeuralNet,0.8966312874942317,0.896,0.9225700164744646,0.9090909090909091,0.937967503988964,,,s45_f4,45.0,4.0,2167.0
original,NeuralNet,0.8976014760147601,0.8943606036536934,0.9267489711934156,0.910266774454325,0.9342975831141856,,,s46_f0,46.0,0.0,2168.0
original,NeuralNet,0.9012459621596678,0.8962787015043547,0.9316872427983539,0.9136400322841001,0.9366544766054569,,,s46_f1,46.0,1.0,2167.0
original,NeuralNet,0.9072450392247347,0.9095315024232633,0.9267489711934156,0.9180595189563799,0.943490420859702,,,s46_f2,46.0,2.0,2167.0
original,NeuralNet,0.9100138440239963,0.9022082018927445,0.9415637860082304,0.9214659685863874,0.9505373136909084,,,s46_f3,46.0,3.0,2167.0
original,NeuralNet,0.8758652514997692,0.8729281767955801,0.9110378912685337,0.8915759774284563,0.9238639447785628,,,s46_f4,46.0,4.0,2167.0
original,NeuralNet,0.9017527675276753,0.9020866773675762,0.9251028806584363,0.9134498171475011,0.941000263409031,,,s47_f0,47.0,0.0,2168.0
original,NeuralNet,0.8929395477618828,0.880123743232792,0.9366255144032922,0.9074960127591707,0.9328197945845004,,,s47_f1,47.0,1.0,2167.0
original,NeuralNet,0.8943239501615136,0.8821705426356589,0.9366255144032922,0.9085828343313374,0.937975498841512,,,s47_f2,47.0,2.0,2167.0
original,NeuralNet,0.8961698200276881,0.8928571428571429,0.9259259259259259,0.9090909090909091,0.9386792371269496,,,s47_f3,47.0,3.0,2167.0
original,NeuralNet,0.9053991693585602,0.90199203187251,0.9324546952224053,0.9169704333738355,0.9454220695592346,,,s47_f4,47.0,4.0,2167.0
original,NeuralNet,0.8865313653136532,0.8904109589041096,0.9094650205761317,0.8998371335504886,0.929392129683607,,,s48_f0,48.0,0.0,2168.0
original,NeuralNet,0.8874019381633594,0.9022369511184756,0.8962962962962963,0.8992568125516103,0.935528408894422,,,s48_f1,48.0,1.0,2167.0
original,NeuralNet,0.9053991693585602,0.9033546325878594,0.9308641975308642,0.9169031211998379,0.9431502230521839,,,s48_f2,48.0,2.0,2167.0
original,NeuralNet,0.9030918320258422,0.9049153908138597,0.9242798353909465,0.9144951140065146,0.9425748694539543,,,s48_f3,48.0,3.0,2167.0
original,NeuralNet,0.9072450392247347,0.8923315259488769,0.9489291598023064,0.9197604790419162,0.945735395551376,,,s48_f4,48.0,4.0,2167.0
original,RandomForest,0.9308118081180812,0.9270248596631917,0.951440329218107,0.9390739236393176,0.959589168275189,,,s42_f0,42.0,0.0,2168.0
original,RandomForest,0.9206275957544993,0.9162011173184358,0.9448559670781893,0.9303079416531604,0.9424914410208527,,,s42_f1,42.0,1.0,2167.0
original,RandomForest,0.9321642824180896,0.9362745098039216,0.9432098765432099,0.939729397293973,0.9610648580419823,,,s42_f2,42.0,2.0,2167.0
original,RandomForest,0.9215505306875865,0.9047250193648335,0.9613168724279836,0.9321628092577813,0.9580372272365736,,,s42_f3,42.0,3.0,2167.0
original,RandomForest,0.9358560221504384,0.9324215607401448,0.9546952224052718,0.9434269434269434,0.9555634595338403,,,s42_f4,42.0,4.0,2167.0
original,RandomForest,0.9317343173431735,0.9230769230769231,0.9580246913580247,0.9402261712439418,0.9535147832920946,,,s43_f0,43.0,0.0,2168.0
original,RandomForest,0.9298569450853715,0.9248601119104716,0.9522633744855967,0.9383617193836172,0.9602824463118581,,,s43_f1,43.0,1.0,2167.0
original,RandomForest,0.9224734656206738,0.9086651053864169,0.9580246913580247,0.9326923076923077,0.949358076563959,,,s43_f2,43.0,2.0,2167.0
original,RandomForest,0.9321642824180896,0.9306451612903226,0.9497942386831276,0.9401221995926681,0.9539768994017359,,,s43_f3,43.0,3.0,2167.0
original,RandomForest,0.9284725426857406,0.9322448979591836,0.9406919275123559,0.9364493644936449,0.9520909431933493,,,s43_f4,43.0,4.0,2167.0
original,RandomForest,0.9271217712177122,0.9307253463732681,0.939917695473251,0.9352989352989353,0.9526390562183962,,,s44_f0,44.0,0.0,2168.0
original,RandomForest,0.9289340101522843,0.9227091633466136,0.9530864197530864,0.9376518218623482,0.9566591451395373,,,s44_f1,44.0,1.0,2167.0
original,RandomForest,0.9266266728195662,0.9177215189873418,0.9547325102880658,0.9358612343686971,0.9542034097589652,,,s44_f2,44.0,2.0,2167.0
original,RandomForest,0.9335486848177204,0.9273743016759777,0.9563786008230453,0.9416531604538088,0.9582451499118164,,,s44_f3,44.0,3.0,2167.0
original,RandomForest,0.925703737886479,0.9201915403032721,0.9497528830313015,0.9347385488447507,0.9539747887102379,,,s44_f4,44.0,4.0,2167.0
original,RandomForest,0.9188191881918819,0.9139442231075697,0.9440329218106996,0.928744939271255,0.9468259211759269,,,s45_f0,45.0,0.0,2168.0
original,RandomForest,0.9349330872173511,0.9302884615384616,0.9555555555555556,0.9427527405602923,0.9586069613030397,,,s45_f1,45.0,1.0,2167.0
original,RandomForest,0.9266266728195662,0.9237560192616372,0.9473251028806584,0.9353921170255993,0.955221841823149,,,s45_f2,45.0,2.0,2167.0
original,RandomForest,0.9326257498846331,0.9225296442687747,0.9604938271604938,0.9411290322580645,0.9570287374208942,,,s45_f3,45.0,3.0,2167.0
original,RandomForest,0.9270881402861099,0.9237560192616372,0.9481054365733114,0.9357723577235773,0.9526605482383732,,,s45_f4,45.0,4.0,2167.0
original,RandomForest,0.9206642066420664,0.9135606661379857,0.9481481481481482,0.9305331179321487,0.9472728528925334,,,s46_f0,46.0,0.0,2168.0
original,RandomForest,0.9284725426857406,0.9226475279106858,0.9522633744855967,0.9372215471850952,0.9546482173116159,,,s46_f1,46.0,1.0,2167.0
original,RandomForest,0.9344716197508076,0.935117599351176,0.9489711934156378,0.9419934640522876,0.9596807241415085,,,s46_f2,46.0,2.0,2167.0
original,RandomForest,0.9353945546838948,0.9317269076305221,0.9547325102880658,0.943089430894309,0.9622125393367222,,,s46_f3,46.0,3.0,2167.0
original,RandomForest,0.9206275957544993,0.9128367670364501,0.9489291598023064,0.9305331179321487,0.9471429855602095,,,s46_f4,46.0,4.0,2167.0
original,RandomForest,0.9294280442804428,0.9248,0.951440329218107,0.9379310344827586,0.9575829414584223,,,s47_f0,47.0,0.0,2168.0
original,RandomForest,0.9243193354868482,0.9167327517842981,0.951440329218107,0.9337641357027464,0.9539941902687002,,,s47_f1,47.0,1.0,2167.0
original,RandomForest,0.9252422704199353,0.9195219123505977,0.9497942386831276,0.934412955465587,0.9529723000311235,,,s47_f2,47.0,2.0,2167.0
original,RandomForest,0.930318412551915,0.928341384863124,0.9489711934156378,0.9385429385429386,0.9570097174672338,,,s47_f3,47.0,3.0,2167.0
original,RandomForest,0.9330872173511767,0.9286287089013633,0.9538714991762768,0.9410808614384396,0.9550461475164701,,,s47_f4,47.0,4.0,2167.0
original,RandomForest,0.9206642066420664,0.9209039548022598,0.9390946502057613,0.9299103504482478,0.947895102751113,,,s48_f0,48.0,0.0,2168.0
original,RandomForest,0.9261652053530226,0.9209896249002394,0.9497942386831276,0.9351701782820098,0.9547255939412802,,,s48_f1,48.0,1.0,2167.0
original,RandomForest,0.9330872173511767,0.928,0.9547325102880658,0.9411764705882353,0.9564572742677317,,,s48_f2,48.0,2.0,2167.0
original,RandomForest,0.9298569450853715,0.9282836422240129,0.9481481481481482,0.9381107491856677,0.9550649272054501,,,s48_f3,48.0,3.0,2167.0
original,RandomForest,0.9326257498846331,0.9224683544303798,0.9604612850082372,0.9410815173527038,0.9568841826124387,,,s48_f4,48.0,4.0,2167.0
original,SVM,0.9229704797047971,0.9152139461172741,0.9506172839506173,0.9325797335486475,0.9432819901631841,,,s42_f0,42.0,0.0,2168.0
original,SVM,0.9090909090909091,0.89765625,0.945679012345679,0.9210420841683367,0.9280185531002525,,,s42_f1,42.0,1.0,2167.0
original,SVM,0.9238578680203046,0.9186602870813397,0.9481481481481482,0.9331713244228432,0.9460412560085764,,,s42_f2,42.0,2.0,2167.0
original,SVM,0.9178587909552377,0.8985395849346657,0.9621399176954732,0.9292527821939587,0.9339981671681019,,,s42_f3,42.0,3.0,2167.0
original,SVM,0.9266266728195662,0.9124315871774824,0.9612850082372323,0.9362214199759326,0.9513281564676536,,,s42_f4,42.0,4.0,2167.0
original,SVM,0.9215867158671587,0.9078844652615145,0.9572016460905349,0.9318910256410257,0.9416747632557356,,,s43_f0,43.0,0.0,2168.0
original,SVM,0.9243193354868482,0.9134539732494099,0.9555555555555556,0.9340305711987128,0.943521112148563,,,s43_f1,43.0,1.0,2167.0
original,SVM,0.9100138440239963,0.8905053598774885,0.9572016460905349,0.9226497421658072,0.9320806100217864,,,s43_f2,43.0,2.0,2167.0
original,SVM,0.9229349330872173,0.9139020537124802,0.9522633744855967,0.9326884320838371,0.9394300930248642,,,s43_f3,43.0,3.0,2167.0
original,SVM,0.9229349330872173,0.9218372280419017,0.942339373970346,0.9319755600814664,0.9444047324757854,,,s43_f4,43.0,4.0,2167.0
original,SVM,0.915590405904059,0.9114832535885168,0.9407407407407408,0.9258809234507898,0.9389171729733699,,,s44_f0,44.0,0.0,2168.0
original,SVM,0.9206275957544993,0.9058365758754864,0.9580246913580247,0.9312,0.9402790745928002,,,s44_f1,44.0,1.0,2167.0
original,SVM,0.9183202584217812,0.9035769828926905,0.9563786008230453,0.9292283086765294,0.9401221599751011,,,s44_f2,44.0,2.0,2167.0
original,SVM,0.925703737886479,0.9156151419558359,0.9555555555555556,0.9351590817559404,0.9473428260192966,,,s44_f3,44.0,3.0,2167.0
original,SVM,0.9220119981541302,0.9098039215686274,0.9555189456342669,0.9321012454801125,0.94136655078647,,,s44_f4,44.0,4.0,2167.0
original,SVM,0.9114391143911439,0.8992974238875878,0.9481481481481482,0.9230769230769231,0.9339072195665411,,,s45_f0,45.0,0.0,2168.0
original,SVM,0.9238578680203046,0.91015625,0.9588477366255144,0.9338677354709419,0.944268077601411,,,s45_f1,45.0,1.0,2167.0
original,SVM,0.9220119981541302,0.9131121642969984,0.951440329218107,0.9318823055219669,0.9400577514956601,,,s45_f2,45.0,2.0,2167.0
original,SVM,0.9197046608214121,0.9013107170393215,0.9621399176954732,0.9307324840764332,0.9428346647300896,,,s45_f3,45.0,3.0,2167.0
original,SVM,0.9178587909552377,0.9085173501577287,0.9489291598023064,0.9282836422240129,0.9362128784329725,,,s45_f4,45.0,4.0,2167.0
original,SVM,0.9142066420664207,0.8991466252909232,0.9539094650205762,0.9257188498402555,0.9320357199918817,,,s46_f0,46.0,0.0,2168.0
original,SVM,0.9178587909552377,0.9041309431021044,0.9547325102880658,0.9287429943955164,0.9394305252965384,,,s46_f1,46.0,1.0,2167.0
original,SVM,0.9238578680203046,0.9160063391442155,0.951440329218107,0.9333871618893823,0.9479367672995125,,,s46_f2,46.0,2.0,2167.0
original,SVM,0.9321642824180896,0.9231378763866878,0.9588477366255144,0.9406540169559952,0.9520260573365148,,,s46_f3,46.0,3.0,2167.0
original,SVM,0.9118597138901707,0.8986749805144193,0.9497528830313015,0.9235082098518221,0.933133640234342,,,s46_f4,46.0,4.0,2167.0
original,SVM,0.9211254612546126,0.9097331240188383,0.9539094650205762,0.9312977099236641,0.9403110817474815,,,s47_f0,47.0,0.0,2168.0
original,SVM,0.9160129210890632,0.9025720966484801,0.9530864197530864,0.9271417133706965,0.941633814019435,,,s47_f1,47.0,1.0,2167.0
original,SVM,0.9169358560221504,0.9020979020979021,0.9555555555555556,0.9280575539568345,0.936480703392468,,,s47_f2,47.0,2.0,2167.0
original,SVM,0.9187817258883249,0.9080911233307148,0.951440329218107,0.9292604501607717,0.9417198360825811,,,s47_f3,47.0,3.0,2167.0
original,SVM,0.9270881402861099,0.9177215189873418,0.9555189456342669,0.9362389023405973,0.9429651616070642,,,s47_f4,47.0,4.0,2167.0
original,SVM,0.9137453874538746,0.9085850556438791,0.9407407407407408,0.9243833400727861,0.9350774465733076,,,s48_f0,48.0,0.0,2168.0
original,SVM,0.9169358560221504,0.9033515198752923,0.9539094650205762,0.9279423538831065,0.9436101601134281,,,s48_f1,48.0,1.0,2167.0
original,SVM,0.925703737886479,0.914308176100629,0.9572016460905349,0.9352633695215119,0.9360972784175399,,,s48_f2,48.0,2.0,2167.0
original,SVM,0.9224734656206738,0.9112333071484682,0.9547325102880658,0.932475884244373,0.9419489400698552,,,s48_f3,48.0,3.0,2167.0
original,SVM,0.9243193354868482,0.9069767441860465,0.9637561779242174,0.9345047923322684,0.9408423239885836,,,s48_f4,48.0,4.0,2167.0
